rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,year,month,week,day,dayofweek,dayofyear,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,seasons_autumn,seasons_winter,seasons_summer,seasons_spring,holiday_yes,holiday_no,functioning_day_no,functioning_day_yes
1049,16,21.7,41,3.2,2000,7.8,1.91,0.0,0.0,2018,3,11,14,2,73,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1325,17,20.5,49,3.5,2000,9.4,1.18,0.0,0.0,2018,3,11,14,2,73,False,False,False,False,False,False,0,1,0,1,0,0,0,1
2100,18,19.2,53,2.4,2000,9.3,0.58,0.0,0.0,2018,3,11,14,2,73,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1478,19,17.9,54,2.9,2000,8.4,0.04,0.0,0.0,2018,3,11,14,2,73,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1275,20,17.2,60,2.5,1993,9.3,0.0,0.0,0.0,2018,3,11,14,2,73,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1181,21,16.8,67,2.0,1775,10.6,0.0,0.0,0.0,2018,3,11,14,2,73,False,False,False,False,False,False,0,1,0,1,0,0,0,1
983,22,16.2,71,2.0,1780,10.9,0.0,0.0,0.0,2018,3,11,14,2,73,False,False,False,False,False,False,0,1,0,1,0,0,0,1
587,23,16.1,69,1.8,1666,10.4,0.0,0.0,0.0,2018,3,11,14,2,73,False,False,False,False,False,False,0,1,0,1,0,0,0,1
466,0,16.0,69,2.4,1863,10.3,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
355,1,16.3,68,2.1,1859,10.3,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
203,2,16.5,68,1.3,1724,10.5,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
51,3,16.5,69,2.4,1659,10.7,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
9,4,15.1,86,2.1,877,12.7,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
8,5,14.5,94,2.0,487,13.5,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
10,6,14.4,96,0.7,453,13.7,0.0,8.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
15,7,14.3,97,0.3,189,13.8,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
39,8,14.1,97,1.1,342,13.6,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
32,9,14.1,98,1.1,253,13.7,0.06,17.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
27,10,14.2,98,1.2,299,13.8,0.14,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
65,11,13.9,98,1.4,296,13.5,0.13,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
204,12,13.3,97,2.9,771,12.8,0.19,2.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
269,13,12.7,97,2.6,467,12.2,0.23,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
289,14,12.1,97,2.0,177,11.6,0.2,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
329,15,11.6,97,3.4,117,11.1,0.26,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
214,16,10.7,98,1.2,196,10.3,0.14,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
411,17,10.9,98,1.3,222,10.5,0.09,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
676,18,10.4,98,2.5,116,10.0,0.03,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
606,19,10.4,98,2.0,391,10.0,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
533,20,10.5,97,1.8,372,10.0,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
567,21,10.4,96,2.7,499,9.7,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
506,22,9.8,90,3.7,493,8.2,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
343,23,9.3,90,4.1,609,7.7,0.0,0.0,0.0,2018,3,11,15,3,74,False,False,False,False,False,False,0,1,0,1,0,0,0,1
287,0,8.4,86,2.2,2000,6.1,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
278,1,7.2,83,2.1,2000,4.4,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
178,2,6.7,72,2.1,2000,1.9,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
102,3,6.1,67,2.6,2000,0.4,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
85,4,5.7,62,2.4,2000,-1.0,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
85,5,5.2,60,2.0,2000,-1.9,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
222,6,4.4,61,1.7,2000,-2.4,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
652,7,3.7,59,2.9,2000,-3.5,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1176,8,3.8,56,2.4,2000,-4.1,0.32,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
683,9,5.2,51,1.7,2000,-4.1,1.08,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
507,10,6.7,46,2.2,1936,-4.1,1.79,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
557,11,8.2,45,2.4,1992,-3.0,2.38,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
705,12,9.4,40,2.6,1913,-3.5,2.78,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
715,13,10.4,38,2.4,1959,-3.3,2.99,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
772,14,11.0,36,1.8,1973,-3.5,2.91,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
923,15,11.9,32,1.9,1976,-4.3,2.62,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
976,16,11.6,31,1.4,1999,-4.9,2.11,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1160,17,11.2,30,1.5,2000,-5.7,1.44,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1641,18,10.0,33,1.2,2000,-5.5,0.68,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
974,19,8.1,36,1.2,2000,-6.1,0.06,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
774,20,6.7,41,1.0,2000,-5.6,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
710,21,5.8,43,1.8,2000,-5.8,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
660,22,4.9,46,0.8,2000,-5.7,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
455,23,4.2,47,1.3,2000,-6.1,0.0,0.0,0.0,2018,3,11,16,4,75,False,False,False,False,False,False,0,1,0,1,0,0,0,1
414,0,3.7,48,1.6,2000,-6.3,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
366,1,3.0,52,0.7,2000,-5.9,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
268,2,2.3,56,0.6,2000,-5.5,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
157,3,1.8,59,0.7,2000,-5.3,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
103,4,1.3,61,0.7,2000,-5.4,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
60,5,1.0,62,0.9,2000,-5.4,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
109,6,0.8,63,1.0,2000,-5.4,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
193,7,0.5,64,0.8,2000,-5.5,0.01,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
384,8,1.3,57,1.0,1974,-6.2,0.32,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
520,9,3.4,49,1.6,1950,-6.3,1.03,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
561,10,6.0,43,1.0,1829,-5.6,1.69,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
742,11,8.0,39,1.2,1783,-5.1,2.26,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
933,12,10.0,38,1.5,1677,-3.6,2.51,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1111,13,10.9,32,1.2,1772,-5.1,2.22,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1294,14,12.1,29,2.3,1734,-5.4,2.26,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1514,15,13.2,23,2.8,1696,-7.5,2.52,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1440,16,13.7,28,2.1,1499,-4.5,1.88,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1272,17,12.1,34,2.5,1240,-3.3,0.81,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
934,18,10.6,42,2.8,1307,-1.8,0.31,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
718,19,8.8,49,3.2,1207,-1.3,0.05,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
688,20,7.9,54,2.3,1005,-0.8,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
624,21,7.4,54,2.0,1142,-1.3,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
562,22,7.0,55,2.7,1041,-1.4,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
422,23,6.4,59,1.1,961,-1.0,0.0,0.0,0.0,2018,3,11,17,5,76,False,False,False,False,False,False,0,1,0,1,0,0,0,1
407,0,5.9,56,1.1,1019,-2.2,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
309,1,5.7,55,1.4,1043,-2.6,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
226,2,5.5,56,1.2,1067,-2.5,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
174,3,5.5,57,1.1,1079,-2.3,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
106,4,5.6,55,0.4,1115,-2.7,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
67,5,5.6,55,1.2,1008,-2.7,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
73,6,5.7,54,1.7,1208,-2.9,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
152,7,5.5,58,1.0,937,-2.1,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
293,8,5.9,58,1.8,861,-1.7,0.11,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
398,9,6.3,53,0.5,849,-2.5,0.34,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
460,10,7.2,53,1.6,709,-1.7,0.45,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
587,11,8.5,49,0.7,718,-1.6,0.76,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
751,12,9.8,46,1.2,710,-1.2,1.13,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
881,13,10.6,43,1.3,705,-1.4,1.07,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
993,14,11.0,41,1.1,763,-1.7,0.81,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1128,15,12.0,37,0.8,879,-2.2,1.09,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1059,16,12.3,30,1.6,1263,-4.8,0.94,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
603,17,11.1,42,2.2,765,-1.3,0.34,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
365,18,10.4,47,0.4,824,-0.4,0.14,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
237,19,10.0,53,1.7,796,0.8,0.01,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
146,20,9.2,66,1.1,513,3.1,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
71,21,8.8,72,0.9,501,4.0,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
70,22,8.1,76,0.8,492,4.1,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
53,23,7.4,80,1.3,471,4.1,0.0,0.0,0.0,2018,3,11,18,6,77,False,False,False,False,False,False,0,1,0,1,0,0,0,1
67,0,7.0,81,1.1,421,3.9,0.0,0.5,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
38,1,6.7,84,0.8,320,4.1,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
28,2,6.6,86,0.6,416,4.4,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
12,3,6.5,88,0.9,276,4.6,0.0,0.3,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
9,4,6.3,90,1.0,240,4.7,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
27,5,6.2,89,1.5,338,4.5,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
91,6,6.5,88,1.2,417,4.6,0.0,0.2,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
370,7,6.5,88,1.4,515,4.6,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
592,8,7.3,84,2.2,813,4.7,0.05,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
387,9,8.2,81,2.7,1273,5.1,0.2,0.5,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
292,10,9.1,77,2.7,1587,5.2,0.27,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
393,11,10.2,65,3.3,2000,3.9,0.57,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
403,12,10.2,58,3.5,2000,2.2,0.32,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
387,13,10.1,61,3.7,1504,2.9,0.38,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
326,14,10.1,59,3.3,2000,2.4,0.57,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
263,15,9.8,57,3.0,2000,1.6,0.43,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
271,16,8.9,63,3.0,1614,2.2,0.28,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
605,17,8.5,59,2.7,1927,0.9,0.16,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1200,18,8.6,55,2.4,1958,0.0,0.09,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
818,19,8.4,51,3.3,1977,-1.1,0.01,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
711,20,8.3,47,3.1,2000,-2.3,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
731,21,8.0,47,3.3,2000,-2.6,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
565,22,7.6,48,3.1,2000,-2.7,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
382,23,6.9,44,3.3,2000,-4.5,0.0,0.0,0.0,2018,3,12,19,0,78,False,False,False,False,False,False,0,1,0,1,0,0,0,1
297,0,6.3,42,3.3,2000,-5.6,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
243,1,5.5,42,3.1,2000,-6.4,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
165,2,5.1,44,3.4,2000,-6.1,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
95,3,4.7,44,3.8,2000,-6.5,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
69,4,4.4,44,3.1,2000,-6.8,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
92,5,4.1,42,3.1,2000,-7.6,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
235,6,3.9,43,3.4,2000,-7.5,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
677,7,3.8,44,4.1,2000,-7.3,0.02,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1212,8,4.3,43,4.2,2000,-7.2,0.37,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
661,9,5.7,38,3.9,1985,-7.5,0.98,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
418,10,7.4,35,3.5,1990,-7.0,1.81,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
488,11,8.4,34,3.6,1966,-6.5,2.36,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
522,12,9.0,33,3.1,1985,-6.4,2.59,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
516,13,8.0,37,3.4,2000,-5.8,1.96,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
478,14,7.3,38,3.4,1997,-6.1,1.6,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
492,15,6.5,39,3.3,2000,-6.4,1.21,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
518,16,5.6,42,4.2,2000,-6.3,0.81,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
719,17,4.9,43,4.3,2000,-6.6,0.42,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1111,18,4.1,43,3.5,2000,-7.3,0.21,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
716,19,3.2,45,3.7,2000,-7.6,0.02,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
543,20,2.7,45,3.3,2000,-8.0,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
494,21,2.3,40,3.3,2000,-9.9,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
460,22,2.0,37,2.7,2000,-11.1,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
294,23,1.8,37,2.3,2000,-11.3,0.0,0.0,0.0,2018,3,12,20,1,79,False,False,False,False,False,False,0,1,0,1,0,0,0,1
240,0,1.6,39,2.3,2000,-10.8,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
223,1,1.5,40,2.8,2000,-10.6,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
147,2,1.4,40,2.9,2000,-10.7,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
82,3,1.3,40,2.1,2000,-10.8,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
70,4,1.3,39,2.3,2000,-11.1,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
80,5,1.3,40,2.3,2000,-10.8,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
209,6,1.4,42,1.7,2000,-10.1,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
605,7,1.4,43,1.5,2000,-9.8,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1097,8,1.6,42,1.8,2000,-9.9,0.13,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
614,9,2.5,40,1.9,2000,-9.7,0.41,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
374,10,3.6,37,1.3,2000,-9.7,0.83,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
339,11,4.8,35,2.1,2000,-9.4,1.38,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
333,12,4.8,51,2.2,1715,-4.5,1.12,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
196,13,4.0,64,2.0,1834,-2.2,0.75,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
117,14,1.9,89,1.5,102,0.2,0.41,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
184,15,2.2,85,1.3,2000,0.0,0.41,0.5,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
241,16,2.4,79,1.9,1995,-0.8,0.37,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
319,17,2.5,78,2.0,2000,-0.9,0.25,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
615,18,2.0,77,1.3,2000,-1.6,0.07,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
402,19,2.0,81,0.7,2000,-0.9,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
120,20,1.7,85,1.3,396,-0.5,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
231,21,1.2,92,0.7,1474,0.0,0.0,0.5,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
320,22,1.2,87,0.9,1802,-0.7,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
226,23,1.5,86,1.2,1495,-0.5,0.0,0.0,0.0,2018,3,12,21,2,80,False,False,False,False,False,False,0,1,0,1,0,0,0,1
243,0,1.6,86,1.7,1141,-0.4,0.0,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
247,1,1.6,85,2.0,952,-0.6,0.0,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
173,2,1.5,86,2.5,782,-0.5,0.0,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
107,3,1.3,87,1.7,822,-0.6,0.0,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
75,4,1.3,87,2.2,937,-0.6,0.0,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
81,5,1.1,88,0.9,927,-0.6,0.0,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
212,6,0.8,88,1.0,900,-0.9,0.0,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
600,7,0.6,85,1.5,1321,-1.6,0.01,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
1174,8,1.1,79,1.7,1480,-2.1,0.36,0.0,0.0,2018,3,12,22,3,81,False,False,False,False,False,False,0,1,0,1,0,0,0,1
